block	street	11.438672
profit	warning	13.203487
place	street	11.438672
avenue	street	11.438672
chemistry	physics	16.656819
start	year	11.259578
confidence	consumer	12.638296
car	train	14.177056
life	term	12.20321
cell	phone	12.44293
news	wednesday	12.263342
energy	secretary	13.283467
man	woman	11.441455
announcement	news	12.095261
death	life	12.20321
series	seven	15.069829
peace	plan	12.42727
car	jaguar	14.003991
industry	opera	16.214645
benchmark	index	13.882004
loss	profit	13.203487
medal	president	16.264791
king	queen	14.39201
consumer	energy	10.575873
media	radio	12.406349
five	month	13.815092
match	start	11.33185
marathon	sprint	17.375637
dollar	yen	13.019063
liquid	water	14.836478
cash	money	13.232679
american	japanese	15.250941
history	theater	16.406011
experience	music	14.864324
psychology	science	17.045716
radio	television	12.781105
tiger	tiger	14.65492
currency	money	13.232679
planet	star	14.297635
drink	eat	14.356973
brazil	mexico	14.843389
basketball	football	14.013206
dividend	payment	16.545562
life	stock	11.14966
championship	tournament	14.670581
professor	student	16.017187
bread	butter	15.119297
phone	stock	9.920828
forest	wood	17.395815
hotel	month	13.815092
center	school	13.874021
focus	life	12.20321
computer	news	12.263342
car	plane	14.177056
car	flight	14.177056
association	journal	14.563995
development	population	16.283467
king	rook	14.39201
century	year	10.76204
football	soccer	14.013206
doctor	nurse	16.214645
dollar	money	9.793643
board	recommendation	16.140421
kilometer	mile	17.523194
gin	vodka	17.568282
governor	interview	15.383171
attempt	peace	12.42727
governor	man	10.614454
music	project	14.864324
airport	problem	18.08613
manslaughter	murder	15.531542
museum	theater	16.406011
harvard	yale	16.608924
children	street	11.438672
kind	type	17.12771
combination	direction	20.153245
gain	media	13.190757
culture	ministry	15.653778
coast	shore	16.632673
gain	report	16.241781
bird	cock	20.375637
jazz	rock	16.237223
mars	water	14.836478
glass	metal	16.023825
media	trading	14.528754
doctor	professor	14.181802
football	tennis	14.013206
eye	skin	17.804095
century	nation	15.117202
conclusion	situation	19.501168
announcement	production	14.478159
money	operation	13.232679
animal	tiger	16.010287
opera	performance	16.214645
coast	forest	14.974779
jaguar	tiger	11.749759
car	drink	10.158392
drink	mother	14.356973
delay	news	12.263342
live	stock	16.597195
insurance	line	16.316743
activity	travel	18.479473
effort	investigation	16.852075
aluminum	metal	16.033809
food	lobster	14.418112
automobile	car	14.177056
coast	hill	16.632673
cemetery	woodland	21.9606
development	issue	16.283467
cup	food	15.160624
cup	substance	18.053709
lobster	seafood	16.462312
planet	sun	14.297635
journey	voyage	19.738207
isolation	situation	19.501168
moon	planet	14.297635
magician	wizard	21.9606
announcement	effort	12.667315
food	fruit	15.845122
architecture	century	15.092954
buck	dollar	13.019063
recess	sign	20.9606
food	seafood	14.99268
similarity	word	21.545562
information	precedent	18.873137
equipment	phone	12.44293
brandy	vodka	17.568282
shower	thunderstorm	20.458099
boy	lad	20.297635
cucumber	potato	20.08613
institution	practice	20.545562
smart	stupid	17.845122
marriage	morality	20.375637
jaguar	stock	10.751705
bishop	rabbi	21.545562
chord	smile	24.545562
minority	peace	12.42727
group	precedent	18.873137
lobster	wine	17.626699
psychiatry	psychology	17.045716
girl	possibility	20.545562
chemistry	space	16.656819
atmosphere	peace	11.979811
bird	crane	20.375637
drink	ear	14.356973
architecture	observation	18.638671
cat	tiger	15.425324
holy	sex	20.545562
smart	student	15.180433
egg	stock	16.597195
discipline	psychology	17.045716
fauna	tiger	16.010287
carnivore	tiger	16.010287
article	cup	18.053709
image	surface	18.614825
cat	jaguar	15.11511
gem	jewel	23.545562
chance	credibility	20.022
doctor	personnel	16.214645
midday	noon	22.545562
example	precedent	18.873137
glass	magician	14.780691
insurance	peace	8.105342
cup	object	18.053709
approach	sugar	22.545562
food	rooster	15.845122
cd	stock	16.597195
importance	morality	20.375637
serial	viewer	23.545562
atmosphere	landscape	19.053709
furnace	stove	23.545562
hospital	infrastructure	21.545562
hike	production	18.662919
hypertension	reason	21.9606
cabbage	king	14.39201
collection	precedent	18.873137
cup	tableware	18.053709
brother	lad	20.297635
cup	entity	18.053709
